,destinyDisplayName,memberType,game_active,bungie_clan,discordName
961,Slayer2107,2,False,[SLGT],[SLGT] Slayer2107#1749
962,Saint14,2,True,[SLGT],[SLGT] Saint14#11133
963,Aqqua,2,True,[SLGT],[SLGT] Aqqua
964,AGreeNerGN,5,False,[SLGT],
965,Zesty,2,True,[SLGT],[SLGT] Zesty
966,NightClad,2,True,[SLGT],[SLGT] NightClad
967,Saphac,2,False,[SLGT],[SLGT] Saphac
968,Rivenworlder,2,True,[SLGT],[SLGT] Rivenworlder
969,Ace,2,True,[SLGT],[SLGT] AceofReach
970,shinydugong,2,True,[SLGT],
971,wizard1,2,True,[SLGT],[SLGT] Wizard1
972,SlapmyTater,2,True,[SLGT],[SLGT] SlapmyTater
973,Nashido,2,True,[SLGT],[SLGT] Nashido
974,Royjones,2,True,[SLGT],[SLGT] Royjones
975,batmanskier,2,True,[SLGT],[SLGT] batmanskier
976,Egark,2,True,[SLGT],[SLGT] Egark#1885
977,ram,2,True,[SLGT],
978,bobChicken,2,True,[SLGT],[SLGT] bobChicken#11250
979,NightKnight,2,True,[SLGT],
980,Tyduf,2,True,[SLGT],
981,MysticForger,2,True,[SLGT],
982,Destroyer,2,True,[SLGT],
983,Splicer,2,True,[SLGT],[SLGT]  'CrypticSplicer
984,Brewmast3r,2,False,[SLGT],[SLGT] Brewmast3r#1917
985,Iwraith13,2,True,[SLGT],
986,Ghostraptor,2,True,[SLGT],
987,ShadowGaming,2,True,[SLGT],
988,Snake9831,3,True,[SLGT],[SLGT] Snake9831
989,VegasIV,2,False,[SLGT],
990,eRt,2,False,[SLGT],[SLGT] PowerTripp
991,DarkTower111,2,True,[SLGT],[SLGT] DarkTower111
992,MPD116,2,True,[SLGT],
993,BlindBatman,2,True,[SLGT],[SLGT] BlindBatman
994,brad,2,False,[SLGT],
995,Gauldy,2,True,[SLGT],[SLGT] Gauldy#2180
996,Tszo,2,True,[SLGT],[SLGT] Tszo
997,Ashten,2,True,[SLGT],[SLGT] Ashten#11422
998,Tusk,2,True,[SLGT],
999,Aurora,2,True,[SLGT],[SLGT] Aurora
1000,NatchoBatcho,2,True,[SLGT],[SLGT] NatchoBatcho
1001,Polar,2,True,[SLGT],[SLGT] Polar
1002,Milk,2,False,[SLGT],[SLGT] Milk#13202
1003,mossandtree,2,True,[SLGT],[SLGT]  Mossandtree1624
1004,DankSoulsGod,2,True,[SLGT],
1005,ATCTheCereal,2,True,[SLGT],[SLGT] ATCTheCereal
1006,Turchuk,2,True,[SLGT],[SLGT] Turchuk#1548
1007,RBarnes092,2,False,[SLGT],[SLGT] RBarnes092
1008,Rivenworlder,2,False,[SLGT],[SLGT] Rivenworlder
1009,Yarrow,2,True,[SLGT],
1010,Ironmaniac,2,True,[SLGT],
1011,SmokyJoe95,2,True,[SLGT],[SLGT] SmokyJoe95#1672
1012,RavishDeath,2,True,[SLGT],
1013,CrzyMadSanto,2,True,[SLGT],[SLGT] CrzyMadSanto#1364
1014,Incatius,2,True,[SLGT],[SLGT] Incatius
1015,Kyoo,2,True,[SLGT],[SLGT] Kyoo#11567
1016,Seven7Six,2,False,[SLGT],
1017,Quantum,2,True,[SLGT],[SLGT] Quantum
1018,Reaper,2,True,[SLGT],[SLGT] Reaper#112705
1019,Borric,2,True,[SLGT],[SLGT] Borric
1020,Brianthas,3,True,[SLGT],[SLGT] Brianthas#1281
1021,Vorte,2,True,[SLGT],[SLGT] Vorte
1022,Noim,2,True,[SLGT],[SLGT] Noim
1023,Purpdrank,2,True,[SLGT],[SLGT] Purpdrank11696
1024,Curare13,2,True,[SLGT],[SLGT] Curare13#1202
1025,ReTrickzTR,2,True,[SLGT],[SLGT] ReTrickzTR#1485
1026,Garbo,2,True,[SLGT],[SLGT] Garbo#1908
1027,xerospecter,2,False,[SLGT],[SLGT] xerospecter#1129
1028,Zwitick,2,True,[SLGT],[SLGT]  Zwitick
1029,Shdw208,2,False,[SLGT],[SLGT] Shdw208
1030,flamincheese,2,True,[SLGT],[SLGT] flamincheese#11708
1031,Quantum,2,True,[SHDY],[SHDY] Quantum
1032,LMac,2,True,[SHDY],[SHDY] LMac#1127
1033,Lemons,2,True,[SHDY],[SHDY] Lemons#11533
1034,epicgloom,2,True,[SHDY],
1035,JuJu,2,True,[SHDY],[SHDY] JuJu#12421
1036,Kentos,2,True,[SHDY],
1037,DoodyFangers,2,True,[SHDY],[SHDY] DoodyFangers
1038,Frostphate,2,True,[SHDY],
1039,Miplets,2,True,[SHDY],
1040,pencilsnake,2,True,[SHDY],[SHDY] pencilsnake
1041,mrpie63,2,True,[SHDY],
1042,Ramen,2,True,[SHDY],[SHDY] Ramen
1043,MemeManFitz,2,True,[SHDY],[SHDY] MemeManFitz#1198
1044,Morgoff,2,True,[SHDY],[SHDY] Morgoff#1697
1045,Daz,2,True,[SHDY],[SHDY] Daz#1588
1046,GAMERSHQ5000,2,True,[SHDY],[SHDY] Gamershq5000#1574
1047,Drake84,2,True,[SHDY],
1048,Paulk,2,True,[SHDY],[SHDY] paulk
1049,Kane,2,True,[SHDY],[SHDY] Kane#1661
1050,ShroudAdmin,5,False,[SHDY],
1051,StrikeForce,2,True,[SHDY],[SHDY] StrikeForce#1675
1052,Gross,2,True,[SHDY],[SHDY] Gross#11703
1053,Candyman,2,False,[SHDY],
1054,Jakethebeast,2,True,[SHDY],
1055,Owesome,2,True,[SHDY],[SHDY] owesome
1056,HuffPuff,2,True,[SHDY],
1057,mystyx,2,True,[SHDY],[SHDY] mystyx#1841
1058,Loggus,2,True,[SHDY],[SHDY] Loggus#1302
1059,Crimarc,2,True,[SHDY],[SHDY] Crimarc#1540
1060,Calcium,2,True,[SHDY],[SHDY] Calcium#11915
1061,Samspre,2,True,[SHDY],[SHDY] samspre#1424
1062,TheReliving,3,True,[SHDY],[SHDY] TheReliving
1063,Turntech,2,True,[SHDY],[SHDY] Turntech
1064,Mordrapheus,2,True,[SHDY],[SHDY] Mordrapheus#11423
1065,ArmoredClown,2,True,[SHDY],[SHDY] ArmoredClown#1155
1066,Zerakiel,2,True,[SHDY],[SHDY] Zerakiel#1634
1067,ShadowWalk,2,True,[SHDY],
1068,Alucard,2,True,[SHDY],[SHDY] Alucard#17397
1069,Lyrius,2,True,[SHDY],[SHDY] Lyrius#11513
1070,Dahlvash,2,True,[SHDY],[SHDY] Dahlvash
1071,ObliviaGamin,2,True,[SHDY],[SHDY] ObliviaGamin#1624
1072,BluBerry,2,True,[SHDY],[SHDY] BluBerry#11392
1073,KDawg,2,True,[SHDY],
1074,Yalahuakbar,2,True,[SHDY],
1075,lethanity,2,True,[SHDY],[SHDY] Lethanity#1361
1076,UW1SH49,2,True,[SHDY],[SHDY] UW1SH49#1884
1077,MojoBoingo,2,True,[SHDY],[SHDY] MojoBoingo
1078,Ak2thefuture,2,True,[SHDY],
1079,vīrus,2,True,[SHDY],
1080,SirAwtter,2,True,[SHDY],[SHDY] SirAwtter
1081,Anubikk,2,True,[SHDY],
1082,Shuuckle,2,True,[SHDY],[SHDY] Shuuckle#1719
1083,LiamDaMonkey,2,True,[SHDY],[SHDY] LiamDaMonkey#1304
1084,MlgAsian,2,True,[SHDY],[SHDY] MlgAsian#1426
1085,StruckBy1uck,2,True,[SHDY],[SHDY] Struckby1uck#1813
1086,iLLuminate,2,True,[SHDY],[SHDY] iLLuminate#1602
1087,JoseSPE,2,True,[SHDY],[SHDY] JoseSPE#1302
1088,MagicXR,2,True,[SHDY],[SHDY] MagicXR#1598
1089,Kagato819,2,True,[SHDY],[SHDY] Kagato819
1090,Strik3r02,2,True,[SHDY],[SHDY] Strik3r02#1773
1091,AgnentFaloon,2,True,[SHDY],[SHDY] AgnentFaloon
1092,Jaqen24,2,True,[SHDY],[SHDY] Jaqen24
1093,LazyPhoenix,2,True,[SHDY],[SHDY] LazyPhoenix#11343
1094,emzoch,2,True,[SHDY],[SHDY] emzoch#1571
1095,JiKZ,2,True,[SHDY],[SHDY] JiKZ#11451
1096,AidsLarson,2,True,[SHDY],
1097,Cryonize,2,True,[SHDY],
1098,lyten,2,True,[SHDY],[SHDY] lyten
1099,Bibibytes,2,True,[SHDY],[SHDY] Bibibytes#1872
1100,LOKOSTWIN,2,True,[SHDY],[SHDY] LOKOSTWIN#1677
1101,MØĴǑ,2,True,[SHDY],
1102,Machewdude18,2,True,[SHDY],[SHDY] Machewdude18
1103,Spitz,2,True,[SHDY],[SHDY] Spitz#11659
1104,Merk,2,True,[SHDY],
1105,sleepingcow1,2,True,[SHDY],[SHDY] sleepingcow1
1106,solgae84,2,True,[SHDY],[SHDY] solgae84#1340
1107,Mercer,2,True,[SHDY],[SHDY] mercer#1894
1108,Calon,2,True,[SHDY],[SHDY] Calon
1109,Conser,2,True,[SHDY],[SHDY] Conser#1492
1110,KingSlayer,2,True,[SHDY],[SHDY] KingSlayer#22359
1111,Vanillum,2,True,[SHDY],
1112,Fayde,2,True,[SHDY],[SHDY] Fayde#11246
1113,Jamie,2,True,[SHDY],
1114,Insanem0nk,2,True,[SHDY],[SHDY] Insanem0nk#1175
1115,Crash,2,True,[SHDY],[SHDY] Crash
1116,Boutdat326,2,True,[SGN],[SGN] Boutdat326#1877
1117,MrKeefyKush,2,True,[SGN],[SGN] MrKeefyKush#1861
1118,Chasiinn,2,True,[SGN],[SGN] Chasiinn#1612
1119,Drethstoff,2,True,[SGN],
1120,OLE61,2,True,[SGN],
1121,oslm,2,True,[SGN],[SGN] oslm-markguy
1122,Awperinabush,2,True,[SGN],[SGN] Awperinabush#1888
1123,Xemni,2,True,[SGN],
1124,Charlson,2,True,[SGN],[SGN] Charlson#1386
1125,strangenave,2,True,[SGN],
1126,Lyzael,2,True,[SGN],[SGN] Lyzael#1304
1127,thinmist1840,2,True,[SGN],[SGN] thinmist1840#1223
1128,Dinkleberg,2,True,[SGN],[SGN] Dinkleberg#11781
1129,Loganus,2,True,[SGN],[SGN] Loganus#11707
1130,Luxury,2,True,[SGN],[SGN] Luxury#11170
1131,BuschOne,2,True,[SGN],
1132,Almightycrab,2,True,[SGN],
1133,SixPathsWooz,2,True,[SGN],[SGN] SixPathsWooz#1722
1134,FlimzyBee,2,True,[SGN],[SGN] FlimzyBee#1390
1135,JujMunfangle,2,True,[SGN],[SGN] JujMunfangle#1881
1136,Apex,2,True,[SGN],
1137,Dialeth,2,True,[SGN],[SGN] Dialeth#1473
1138,MaxImus,2,True,[SGN],maxImus
1139,IronGuardian,2,True,[SGN],
1140,Ultraground,2,True,[SGN],
1141,Megumin,2,True,[SGN],[SGN] Megumin#11334
1142,dubblethinx,2,True,[SGN],[SGN] dubblethinx1166
1143,Frain,2,True,[SGN],[SGN] Frain#11170
1144,Player,2,True,[SGN],[SGN] Player#147942
1145,Phantom,2,True,[SGN],[SGN] Phantom#17554
1146,JNoRmC,2,True,[SGN],
1147,superninja93,2,True,[SGN],[SGN] superninja93#11314
1148,JimmySu,3,True,[SGN],[SGN] JimmySu#11809
1149,ArcticKiwii,2,True,[SGN],[SGN] ArcticKiwii#1322
1150,David2333,2,True,[SGN],[SGN] David2333#1760
1151,Zoull,2,True,[SGN],
1152,Jmack125,2,True,[SGN],
1153,R3S1STaNC3,2,True,[SGN],[SGN] R3S1STaNC3#11264
1154,Decast,2,True,[SGN],[SGN] Decast#1376
1155,iemtasty,2,True,[SGN],[SGN] iemtasty#1254
1156,Raiid,2,True,[SGN],[SGN] Raiid#11825
1157,iFox,2,True,[SGN],[SGN] iFox#11890
1158,KdensonJKD,2,True,[SGN],[SGN] KdensonJKD#1250
1159,Archer444,2,True,[SGN],
1160,SALTY,2,True,[SGN],[SGN] SALTY#12804
1161,GingerGamer,2,True,[SGN],[SGN] GingerGamer#11923
1162,Zurxay,2,True,[SGN],[SGN] Zurxay#1434
1163,xed,2,True,[SGN],[SGN] xed#11990
1164,iSMACKZi,2,True,[SGN],[SGN] iSMACKZi#1477
1165,FiggleTerp,2,True,[SGN],[SGN] Figgleterp#1770
1166,EpicHunter,2,True,[SGN],[SGN] EpicHunter
1167,samboni40,2,True,[SGN],[SGN] Samboni40#1720
1168,GrizzlyAdams,2,True,[SGN],[SGN] GrizzlyAdams#11599
1169,AmazingLippe,2,True,[SGN],
1170,Moonfright,2,True,[SGN],[SGN] Moonfright#11674
1171,rapsuxxx,2,True,[SGN],
1172,SilentSniper,2,True,[SGN],[SGN] SilentSniper#1300
1173,MuchoPoopo,2,True,[SGN],
1174,Skraill1281,2,True,[SGN],
1175,Doug,2,True,[SGN],
1176,Bluejays243,2,True,[SGN],[SGN] Bluejays243
1177,ExoticSlayer,2,True,[SGN],[SGN] ExoticSlayer
1178,AAGeneral,2,True,[SGN],[SGN] AAGeneral#1505
1179,Boomer,2,True,[SGN],[SGN] Boomer#11545
1180,Ƒlurples,2,True,[SGN],
1181,DadyDarkSide,2,True,[SGN],[SGN] DadyDarkSide#1454
1182,Kay,2,True,[SGN],[SGN] Kay#12741
1183,Dippn,2,True,[SGN],[SGN] Dippn#11347
1184,HanceLaggard,2,True,[SGN],[SGN] hancelaggard#1676
1185,ART3MIS,2,True,[SGN],[SGN] ART3MIS
1186,MiszJuly,2,True,[SGN],[SGN] MiszJuly#1968
1187,Six,2,True,[SGN],[SGN] Six#11114
1188,Burschie,2,True,[SGN],[SGN] Burschie#2407
1189,IamGhost,2,True,[SGN],[SGN] IamGhost#1872
1190,MechaTurtle,2,True,[SGN],[SGN] MechaTurtle#1642
1191,DeathDealer,5,False,[SGN],
1192,hahn24,2,True,[SGN],[SGN] hahn24#1933
1193,Jordles,2,True,[SGN],
1194,FallenGrace,2,True,[SGN],
1195,Houdinicat22,2,True,[SGN],[SGN] Houdinicat22#1909
1196,KingOfMobs,2,True,[SGN],[SGN] KingOfMobs#1860
1197,Slidex,2,True,[SGN],[SGN] Slidex#11360
1198,VulcanGrip,2,True,[SGN],
1199,CalamariCapt,2,True,[SGN],[SGN] CalamariCapt#11469
1200,JHHC,2,False,[SGN],
1201,FiveStarMan,2,True,[SGN],[SGN] FiveStarMan#11513
1202,Nigrum,2,True,[SGN],[SGN] Nigrum#11232
1203,KingCloud,2,True,[SGN],[SGN] KingCloud#11847
1204,aideng1999,2,True,[SGN],[SGN] aideng1999#2820
1205,Shadowclown,2,True,[SGN],
1206,godlygamer64,2,True,[SGN],
1207,Salt,2,True,[SGN],[SGN] Salt#11898
1208,Nero,2,True,[SLS],[SLS] Nero
1209,revealharpy,2,True,[SLS],[SLS] revealharpy#1114
1210,Alasander,2,True,[SLS],[SLS] Alasander
1211,RAWWKID,2,True,[SLS],[SLS] rawwkid
1212,fewarechosen,2,True,[SLS],
1213,TheDanahe,2,True,[SLS],[SLS] TheDanahe#1331
1214,darklynx,2,True,[SLS],
1215,Bmean,2,True,[SLS],[SLS] Bmean
1216,Jart,2,True,[SLS],
1217,Em0lici0us,2,True,[SLS],[SLS] Em0lici0us
1218,Zdravkos,2,True,[SLS],[SLS] Zdravkos
1219,Novastrike8,2,True,[SLS],
1220,Ironspy,2,True,[SLS],[SLS] Ironspy#11114
1221,NewToThis,2,True,[SLS],[SLS] NewToThis#11552
1222,ElCody,2,True,[SLS],
1223,Snow,2,True,[SLS],[SLS] Snow
1224,TheGarebear,2,True,[SLS],[SLS] TheGarebear
1225,CarlWeezer,2,True,[SLS],[SLS] CarlWeezer
1226,Arclight,2,True,[SLS],[SLS] Arclight
1227,AGreeNer,5,True,[SLS],AGreeNer
1228,Dawson,2,True,[SLS],
1229,rhorandrix,2,True,[SLS],
1230,Playmaker,2,True,[SLS],
1231,TehKuush,2,True,[SLS],[SLS] TehKuush
1232,Wrathful,2,True,[SLS],[SLS] wrathful#21412
1233,DeadlyPants,2,True,[SLS],
1234,FlameBringer,2,True,[SLS],[SLS] FlameBringer#11683
1235,SneakyTurtle,2,True,[SLS],
1236,ButtSkittlz,2,True,[SLS],[SLS] ButtSkittlz
1237,HateTank,2,True,[SLS],
1238,Echo,2,True,[SLS],[SLS] Echo
1239,DanielK10,2,True,[SLS],
1240,Ouros,2,True,[SLS],
1241,Marcoh,2,True,[SLS],
1242,HornyFridge,2,True,[SLS],[SLS] HornyFridge#1360
1243,W01F,2,True,[SLS],
1244,Grant,2,True,[SLS],[SLS] Grant#12351
1245,PillCosbyy,2,True,[SLS],[SLS] PillCosbyy
1246,Spac3Clown,2,True,[SLS],
1247,TrickyHunter,2,True,[SLS],[SLS] TrickyHunter#115504
1248,Riftborn,2,True,[SLS],
1249,dembro,2,True,[SLS],[SLS] dembro
1250,Dylan,2,True,[SLS],[SLS] Dylan
1251,BobVonBobert,2,True,[SLS],[SLS] BobVonBobert#11735
1252,MrBoss,2,True,[SLS],
1253,LoganZman,2,True,[SLS],[SLS] LoganZman
1254,Ōkaminochi,2,True,[SLS],
1255,ghelter,2,True,[SLS],[SLS] ghelter
1256,TheDuckyDuck,2,True,[SLS],
1257,Paradox,2,True,[SLS],
1258,Envyy,2,True,[SLS],[SLS] Envyy#11692
1259,Dappy,2,True,[SLS],[SLS] Dappy#11450
1260,BEOWULF,2,True,[SLS],[SLS] BEOWULF#12226
1261,Spaghetti,2,True,[SLS],
1262,MReyRey,2,True,[SLS],
1263,McluvN2189,2,True,[SLS],[SLS] McluvN2189
1264,Techno757,2,True,[SLS],
1265,Mangelo,2,True,[SLS],[SLS] Mangelo
1266,DialedBullet,2,True,[SLS],[SLS] DialedBullet
1267,Troo,2,True,[SLS],[SLS] Troo
1268,toxicdonut07,2,True,[SLS],
1269,Xamathaus,2,True,[SLS],[SLS] Xamathaus
1270,hadrian,2,True,[SLS],
1271,Demonic,3,True,[SLS],[SLS] Demonic#12644
1272,jo117,2,True,[SLS],
1273,PANDORA,2,True,[SLS],[SLS] PANDORA
1274,Oculus44,2,True,[SLS],[SLS] Oculus44#1142
1275,tetragram,2,True,[SLS],
1276,RegentA9,2,True,[SLS],[SLS] RegentA9#1296
1277,Furideth,2,True,[SLS],[SLS] Furideth
1278,penguin0628,2,True,[SLS],[SLS] penguin0628
1279,r35dreamer,2,True,[SLS],[SLS] r35dreamer
1280,Sam,2,True,[SLS],[SLS] Samm
1281,Loliver,2,True,[SLS],[SLS] Loliver
1282,TechN9ne,2,True,[SLS],
1283,Lister,2,True,[SLS],[SLS] Lister
1284,SwiftMains,2,True,[SLS],
1285,Epsilon,2,True,[SLS],[SLS] Epsilon
1286,Quetzalcoatl,2,True,[SLS],
1287,WraithStorm,2,True,[SLS],[SLS] WraithStorm
1288,Synyster,2,True,[SLS],[SLS] Synyster#11640
1289,ScarletStorm,2,True,[SLS],[SLS] ScarletStorm
1290,deathshadow1,2,True,[SLS],[SLS] deathshadow1
1291,LaFlame,2,True,[SLS],
1292,RuleOfTwo77,2,True,[SLS],[SLS] RuleOfTwo77#1440
1293,Bryce,2,True,[SLS],[SLS] Bryce#1200
1294,JHarv,2,True,[SLS],
1295,Jon,2,True,[SHSK],[SHSK] Jon Montes
1296,Fizzy,2,True,[SHSK],[SHSK] Fizzy
1297,MindFuneral,2,True,[SHSK],[SHSK] MindFuneral
1298,Roeder,2,True,[SHSK],[SHSK] Roeder#11261
1299,RonanAccuser,2,True,[SHSK],[SHSK] RonanAccuser
1300,Misfit,2,True,[SHSK],[SHSK] Misfit#11606
1301,Riv,2,False,[SHSK],
1302,iGotThis32,2,True,[SHSK],
1303,Keswa,2,True,[SHSK],[SHSK] Keswa
1304,Whiplash,2,True,[SHSK],[SHSK] Whiplash
1305,Integ,2,False,[SHSK],[SHSK] Integ
1306,IceFoxx,2,True,[SHSK],[SHSK] IceFoxx
1307,Kiyoshi,2,True,[SHSK],[SHSK] Kiyoshi
1308,Nethermaker,2,True,[SHSK],[SHSK] Nethermaker
1309,Demoniza,2,True,[SHSK],[SHSK] Demoniza
1310,Toast,2,True,[SHSK],[SHSK] Toast#13225
1311,Lord,2,True,[SHSK],[SHSK] Lord#14811
1312,BUBS,2,True,[SHSK],[SHSK] BUBS
1313,CRAZYBoxers,2,True,[SHSK],[SHSK] CRAZYBoxers
1314,GZT,2,True,[SHSK],[SHSK] GZT
1315,Chilly947,2,True,[SHSK],
1316,WinkingSkull,2,True,[SHSK],[SHSK] WinkingSkull
1317,Archit3cht,2,True,[SHSK],[SHSK] Archit3cht#1333
1318,Star,2,True,[SHSK],
1319,Ryanyolo123,2,True,[SHSK],[SHSK] Ryanyolo123
1320,Wombat,2,True,[SHSK],[SHSK] Wombat#1151
1321,DinkleBerg,2,True,[SHSK],[SHSK] DinkleBerg
1322,Solemnis,2,True,[SHSK],[SHSK] Solemnis#1374
1323,Bloodhead101,2,True,[SHSK],
1324,LycidSeraph,3,False,[SHSK],[SHSK] LycidSeraph#1579
1325,Shadow,2,False,[SHSK],[SHSK] Shadow
1326,Melodic,2,False,[SHSK],[SHSK] Melodic
1327,fernzy,2,True,[SHSK],[SHSK] Fernzy
1328,RonJeremy,2,True,[SHSK],[SHSK] RonJeremy
1329,Sprunk,2,True,[SHSK],
1330,EvilCatfish,2,True,[SHSK],
1331,Skeem,2,False,[SHSK],
1332,Cactiknight,2,True,[SHSK],[SHSK] Cactiknight#1316
1333,Slagathor,3,False,[SHSK],
1334,mredman05,2,False,[SHSK],[SHSK] mredman05
1335,Sploopymon,2,True,[SHSK],[SHSK] Sploopymon
1336,ToxicNoodles,2,True,[SHSK],[SHSK] ToxicNoodles#1140
1337,Zoobee,2,True,[SHSK],[SHSK] Zoobee
1338,Camper76,2,True,[SHSK],[SHSK] Camper76
1339,LaKye,2,True,[SHSK],[SHSK] LaKye
1340,leGamingKush,2,True,[SHSK],[SHSK] leGamingKush#1684
1341,Lore,2,True,[SHSK],[SHSK] Lore#11346
1342,Mit12,2,False,[SHSK],[SHSK] Mit12
1343,WesRose,2,True,[SHSK],
1344,NotAProGenji,2,True,[SHSK],[SHSK] NotAProGenji
1345,Bran,2,True,[SHSK],[SHSK] Bran
1346,MT3538,2,True,[SHSK],[SHSK] MT3538
1347,AlAmericanBJ,2,True,[SHSK],[SHSK] AlAmericanBJ
1348,Borterlands,2,True,[SHSK],[SHSK] Borterlands
1349,MagicPants,2,True,[SHSK],[SHSK] MagicPants
1350,cjst626,2,True,[SHSK],[SHSK] cjst626#1405
1351,Butthöls9,2,False,[SHSK],
1352,AGreener,5,False,[SHSK],AGreeNer
1353,ProstateMonk,2,True,[SHSK],
1354,HavelStone,2,False,[SHSK],[SHSK] HavelStone
1355,Mmmmmmmm,2,True,[SHSK],[SHSK] Mmmmmmmm
1356,Rhadgar,2,True,[SHSK],[SHSK] Rhadgar
1357,Yawa,2,True,[SHSK],[SHSK] Yawa
1358,DarkSpartain,2,True,[SHSK],[SHSK] DarkSpartain#1648
1359,orangejuice,2,False,[SHSK],[SHSK] orangejuice
1360,Captain,2,True,[SHSK],[SHSK] Captain
1361,BeardedProf,2,False,[SHSK],
1362,Tolgar,2,False,[SHSK],
1363,Schrodinger,2,True,[SHSK],[SHSK] Schrodinger
1364,Acrix,2,True,[SHSK],[SHSK] Acrix
1365,Thiccbik,2,True,[SHSK],[SHSK] Thiccbik
1366,DesertRose,2,True,[SHSK],[SHSK] DesertRose
1367,TheBigKahuna,2,True,[SHSK],[SHSK] TheBigKahuna
1368,Ixtyr,2,True,[SHSK],[SHSK] Ixtyr#1407
1369,Scenic,2,True,[SHSK],[SHSK] Scenic
1370,LordSaladin,2,True,[SHSK],[SHSK] LordSaladin
1371,Scanner,2,True,[SHSK],[SHSK] Scanner
1372,Naarts,2,False,[SHSK],[SHSK] Naarts
1373,KillrPnut,2,True,[SHSK],[SHSK] KillrPnut
1374,Volumancer,2,True,[SHSK],[SHSK] Volumancer#1357
1375,McrialMurder,2,True,[SHSK],[SHSK] McrialMurder
1376,OnlyTristan,2,True,[SHSK],[SHSK] OnlyTristan
1377,Chillout314,2,True,[SHSK],[SHSK] Chillout314
1378,Hahn,2,True,[SHSK],[SHSK] Hahn
1379,Frozenskull,2,True,[SHSK],[SHSK] Frozenskull
1380,Kluginator13,2,False,[SHSK],
1381,Yamy,2,True,[SHSK],[SHSK] Yamy
1382,IzziRomon,2,True,[SHSK],[SHSK] IzziRomon
1383,DeadlyPants,2,True,[SHSK],[SHSK] DeadlyPants
1384,Mommaguchy,2,True,[SHSK],[SHSK] Mommaguchy#1436
1385,Evolution,2,True,[SHSK],
1386,dyrnwyn,2,True,[SHSK],[SHSK] Dyrnwynx
1387,MagicGnome,2,True,[SHSK],[SHSK] MagicGnome
1388,Claws,2,True,[SHSK],[SHSK] Claws
1389,Ajam,2,True,[SHSK],[SHSK] Ajam
1390,JayP,2,True,[SHSK],[SHSK] JayP
1391,Harpua20,2,True,[SHSK],[SHSK] Harpua20
1392,Zer0,2,False,[SHSK],[SHSK] Zer0
1393,Heat3345,2,True,[SHSK],[SHSK] Heat3345
1394,Gennon,2,True,[SHSK],
1395,krinsha,2,True,[STRM],[STRM] krinsha
1396,SgtBroks,2,True,[STRM],
1397,Spacedock,2,True,[STRM],[STRM] Spacedock
1398,TrashM31ster,2,True,[STRM],
1399,HWVENDETTA,2,True,[STRM],[STRM] HWVENDETTA#2466
1400,CELTICPAGAN,2,True,[STRM],[STRM] CELTICPAGAN
1401,PewPewPew,2,True,[STRM],[STRM] PewPewPew
1402,Birkler,2,True,[STRM],[STRM] Birkler
1403,saturn,2,True,[STRM],[STRM] saturn
1404,Matronik,2,True,[STRM],[STRM] Matronik
1405,YellowSnow,2,True,[STRM],[STRM] YellowSnow
1406,Rivendell88,2,True,[STRM],[STRM] Rivendell88
1407,Hawkon,2,True,[STRM],[STRM] hawkon1
1408,LlamaDrama,2,True,[STRM],[STRM] LlamaDrama#21349
1409,Beakye7,2,True,[STRM],[STRM] Beakye7
1410,Winoox,2,True,[STRM],[STRM] Winoox
1411,DrGonzo,2,True,[STRM],
1412,SherlockSec,2,False,[STRM],
1413,Atl4s,2,True,[STRM],
1414,FilthWizard,2,True,[STRM],
1415,LitAFMangooo,2,True,[STRM],
1416,TheFrozen,2,True,[STRM],[STRM] TheFrozen
1417,BingOhh,2,True,[STRM],[STRM] BingOhh#2721
1418,JohnShortcut,2,True,[STRM],[STRM]  JohnShortcut
1419,YeeehTimmay2,2,True,[STRM],
1420,Marceline,2,True,[STRM],[STRM] marceline
1421,millkit,2,True,[STRM],[STRM] millkit
1422,Elgas14,2,True,[STRM],
1423,ripper30x,2,True,[STRM],[STRM]  ripper30x
1424,Ascendx7,2,True,[STRM],[STRM] Ascendx7
1425,Knut,2,True,[STRM],[STRM] Knut
1426,mnaylor89,2,True,[STRM],[STRM] mnaylor89
1427,ColdIcyRage,2,True,[STRM],[STRM] ColdIcyRage#2804
1428,Shrouded,5,True,[STRM],
1429,Sadi,2,True,[STRM],[STRM] Sadi
1430,DarkShadowRO,2,True,[STRM],
1431,Trangoul,2,True,[SHLG],
1432,John,2,True,[SHLG],[SHLG] john
1433,Jorj,2,True,[SHLG],Jorj
1434,Tokomacowack,2,True,[SHLG],
1435,biker1998,2,True,[SHLG],
1436,Futsiyama,2,True,[SHLG],[SHLG] Futsiyama#2685
1437,Zephnick,2,True,[SHLG],[SHLG] Zephnick
1438,RagnaRoar,2,True,[SHLG],RagnaRoar#21785
1439,Twinke,2,True,[SHLG],
1440,TerraNova,2,True,[SHLG],
1441,CptnAsshat,2,True,[SHLG],
1442,Azaciux,2,True,[SHLG],Azaciux
1443,GrandKirby,2,True,[SHLG],[SHLG] GrandKirby#2573
1444,Prometheus,2,True,[SHLG],[SHLG] Sean | Prometheus#23364
1445,Avitorus,2,True,[SHLG],[SHLG] Avitorus#21484
1446,Mahiingan,2,True,[SHLG],[SHLG] Mahiingan#21973
1447,ZZ81,2,True,[SHLG],
1448,HXTROD,2,True,[SHLG],[SHLG] HXTROD#2869
1449,Gsnip,2,True,[SHLG],[SHLG] Gsnip
